gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
CTR9	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
CTRB1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
CTRB2	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
CTRC	5	7922	3	21194	3.8935e-02	4.4585e+00	8.6721e-01	2.8735e+01
CTRL	3	7924	17	21180	3.1531e-01	4.7169e-01	8.8539e-02	1.6315e+00
CTSA	9	7918	11	21186	8.1601e-02	2.1892e+00	8.0149e-01	5.8138e+00
CTSB	3	7924	14	21183	5.8562e-01	5.7283e-01	1.0551e-01	2.0533e+00
CTSC	2	7925	11	21186	5.3450e-01	4.8606e-01	5.2343e-02	2.2279e+00
CTSE	1	7926	9	21188	3.0434e-01	2.9702e-01	6.7795e-03	2.1442e+00
CTSF	4	7923	10	21187	1.0000e+00	1.0696e+00	2.4480e-01	3.7097e+00
CTSG	6	7921	6	21191	1.0074e-01	2.6752e+00	7.1495e-01	1.0010e+01
CTSH	8	7919	6	21191	2.9184e-02	3.5678e+00	1.0852e+00	1.2482e+01
CTSK	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
CTSL	3	7924	1	21196	6.4178e-02	8.0236e+00	6.4417e-01	4.2027e+02
CTSO	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
CTSS	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
CTSV	2	7925	8	21189	1.0000e+00	6.6846e-01	6.9135e-02	3.3505e+00
CTSW	6	7921	16	21181	1.0000e+00	1.0028e+00	3.2126e-01	2.6990e+00
CTSZ	1	7926	12	21185	2.0770e-01	2.2274e-01	5.2136e-03	1.5059e+00
CTTN	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
CTTNBP2	4	7923	21	21176	2.6407e-01	5.0909e-01	1.2701e-01	1.5095e+00
CTTNBP2NL	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
CTU1	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
CTU2	13	7914	35	21162	1.0000e+00	9.9320e-01	4.8194e-01	1.9253e+00
CTXN2	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
CTXN3	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
CUBN	22	7905	67	21130	6.3551e-01	8.7770e-01	5.1581e-01	1.4404e+00
CUEDC1	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
CUL1	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
CUL2	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
CUL4A	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
CUL4B	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
CUL7	10	7917	20	21177	4.1986e-01	1.3374e+00	5.5883e-01	2.9952e+00
CUL9	4	7923	12	21185	1.0000e+00	8.9129e-01	2.0945e-01	2.9419e+00
CUTA	5	7922	4	21193	6.8267e-02	3.3437e+00	7.1951e-01	1.6853e+01
CUTC	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
CUX1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
CUX2	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
CUZD1	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
CWC22	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
CWC25	3	7924	10	21187	1.0000e+00	8.0215e-01	1.4179e-01	3.1165e+00
CWC27	3	7924	13	21184	5.8113e-01	6.1692e-01	1.1271e-01	2.2459e+00
CWF19L1	6	7921	15	21182	8.1149e-01	1.0697e+00	3.3988e-01	2.9188e+00
CWF19L2	8	7919	9	21188	9.6816e-02	2.3782e+00	7.9812e-01	6.9474e+00
CWH43	5	7922	12	21185	7.8991e-01	1.1142e+00	3.0744e-01	3.3991e+00
CX3CL1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
CX3CR1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
CXADR	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
CXCL1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
CXCL10	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
CXCL11	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
CXCL12	3	7924	0	21197	2.0158e-02	Infinity	1.1051e+00	Infinity
CXCL14	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
CXCL16	2	7925	8	21189	1.0000e+00	6.6846e-01	6.9135e-02	3.3505e+00
CXCL17	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
CXCL2	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
CXCL3	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
CXCL5	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
CXCL6	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
CXCL8	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
CXCL9	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
CXCR1	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
CXCR2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
CXCR4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
CXCR5	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
CXCR6	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
CXXC1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
CXXC4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
CXXC5	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
CXXC5-AS1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
CXorf38	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
CXorf40A	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
CXorf40B	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
CXorf56	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
CXorf58	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
CXorf67	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
CYB561	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
CYB561A3	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
CYB561D1	5	7922	7	21190	3.2785e-01	1.9107e+00	4.7801e-01	6.9949e+00
CYB561D2	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
CYB5A	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
CYB5D1	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
CYB5D2	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
