gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
AC023509.3	5	7922	23	21174	3.9450e-01	5.8103e-01	1.7252e-01	1.5633e+00
AC024592.3	3	7924	11	21186	7.7080e-01	7.2920e-01	1.3060e-01	2.7613e+00
AC025165.3	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
AC025263.2	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
AC025283.3	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
AC025287.4	9	7918	28	21169	8.5362e-01	8.5936e-01	3.5660e-01	1.8743e+00
AC026316.5	6	7921	12	21185	5.9753e-01	1.3373e+00	4.1164e-01	3.8515e+00
AC026398.1	25	7902	53	21144	3.7218e-01	1.2622e+00	7.5102e-01	2.0688e+00
AC026464.1	8	7919	7	21190	3.7174e-02	3.0577e+00	9.6863e-01	9.9098e+00
AC026464.3	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
AC026464.4	15	7912	50	21147	5.7668e-01	8.0185e-01	4.1794e-01	1.4522e+00
AC026464.6	7	7920	12	21185	4.3797e-01	1.5603e+00	5.2027e-01	4.3003e+00
AC026786.1	14	7913	28	21169	3.8680e-01	1.3376e+00	6.5043e-01	2.6290e+00
AC026954.2	5	7922	30	21167	9.0027e-02	4.4532e-01	1.3485e-01	1.1598e+00
AC027644.4	8	7919	8	21189	5.0108e-02	2.6756e+00	8.7501e-01	8.1814e+00
AC027796.3	22	7905	61	21136	1.0000e+00	9.6428e-01	5.6341e-01	1.5943e+00
AC034102.2	6	7921	9	21188	2.5759e-01	1.7832e+00	5.2213e-01	5.6110e+00
AC036214.3	7	7920	20	21177	1.0000e+00	9.3585e-01	3.3422e-01	2.3051e+00
AC037459.1	15	7912	44	21153	8.8374e-01	9.1144e-01	4.7086e-01	1.6707e+00
AC040162.1	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
AC046185.1	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
AC048338.1	14	7913	43	21154	7.6619e-01	8.7039e-01	4.3953e-01	1.6230e+00
AC055811.2	5	7922	5	21192	1.4838e-01	2.6750e+00	6.1544e-01	1.1624e+01
AC058822.1	29	7898	61	21136	2.8689e-01	1.2723e+00	7.8757e-01	2.0123e+00
AC067752.1	4	7923	25	21172	1.4213e-01	4.2756e-01	1.0810e-01	1.2388e+00
AC067968.1	10	7917	21	21176	5.4607e-01	1.2737e+00	5.3530e-01	2.8274e+00
AC068234.1	26	7901	62	21135	6.3189e-01	1.1217e+00	6.8044e-01	1.8015e+00
AC068533.4	11	7916	35	21162	7.4074e-01	8.4020e-01	3.8472e-01	1.6936e+00
AC068547.1	3	7924	13	21184	5.8113e-01	6.1692e-01	1.1271e-01	2.2459e+00
AC068580.4	25	7902	73	21124	8.2016e-01	9.1550e-01	5.5639e-01	1.4607e+00
AC068631.2	3	7924	17	21180	3.1531e-01	4.7169e-01	8.8539e-02	1.6315e+00
AC068775.1	12	7915	22	21175	3.3411e-01	1.4592e+00	6.5789e-01	3.0811e+00
AC068790.8	5	7922	18	21179	6.4647e-01	7.4264e-01	2.1546e-01	2.0763e+00
AC068831.7	11	7916	33	21164	8.6589e-01	8.9120e-01	4.0613e-01	1.8087e+00
AC068896.1	7	7920	11	21186	2.9058e-01	1.7022e+00	5.5931e-01	4.8102e+00
AC068946.1	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
AC068946.2	9	7918	29	21168	7.1778e-01	8.2969e-01	3.4535e-01	1.8012e+00
AC068987.5	10	7917	56	21141	2.6519e-02	4.7685e-01	2.1679e-01	9.4393e-01
AC069257.3	6	7921	2	21195	6.6979e-03	8.0262e+00	1.4349e+00	8.1137e+01
AC069368.1	9	7918	15	21182	2.5672e-01	1.6051e+00	6.1904e-01	3.9169e+00
AC069444.2	24	7903	61	21136	8.0812e-01	1.0522e+00	6.2691e-01	1.7142e+00
AC069503.2	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
AC073082.1	6	7921	23	21174	5.3409e-01	6.9737e-01	2.3219e-01	1.7626e+00
AC073111.3	4	7923	16	21181	6.1816e-01	6.6837e-01	1.6253e-01	2.0727e+00
AC073111.5	11	7916	22	21175	4.3605e-01	1.3375e+00	5.8533e-01	2.8794e+00
AC073283.3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC073508.2	6	7921	10	21187	3.9954e-01	1.6048e+00	4.7921e-01	4.8757e+00
AC073610.2	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
AC073610.3	8	7919	15	21182	4.8136e-01	1.4266e+00	5.2360e-01	3.5860e+00
AC073612.1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC073896.1	2	7925	14	21183	2.6372e-01	3.8189e-01	4.2114e-02	1.6632e+00
AC074143.1	3	7924	14	21183	5.8562e-01	5.7283e-01	1.0551e-01	2.0533e+00
AC078927.1	1	7926	18	21179	3.5858e-02	1.4845e-01	3.5664e-03	9.4053e-01
AC079447.1	3	7924	12	21185	7.7253e-01	6.6842e-01	1.2101e-01	2.4776e+00
AC079594.2	20	7907	65	21132	5.4164e-01	8.2234e-01	4.7142e-01	1.3762e+00
AC083800.1	0	7927	8	21189	1.1765e-01	0.0000e+00	0.0000e+00	1.5664e+00
AC084121.12	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC084121.13	3	7924	10	21187	1.0000e+00	8.0215e-01	1.4179e-01	3.1165e+00
AC084337.2	4	7923	16	21181	6.1816e-01	6.6837e-01	1.6253e-01	2.0727e+00
AC087289.3	9	7918	10	21187	6.7421e-02	2.4082e+00	8.6546e-01	6.5962e+00
AC087498.1	18	7909	44	21153	7.7532e-01	1.0941e+00	5.9469e-01	1.9341e+00
AC087632.1	5	7922	4	21193	6.8267e-02	3.3437e+00	7.1951e-01	1.6853e+01
AC090004.1	7	7920	18	21179	1.0000e+00	1.0399e+00	3.6696e-01	2.6106e+00
AC090227.1	6	7921	13	21184	6.1541e-01	1.2344e+00	3.8456e-01	3.4822e+00
AC090360.1	4	7923	4	21193	2.2544e-01	2.6748e+00	4.9807e-01	1.4363e+01
AC090517.4	15	7912	54	21143	3.4516e-01	7.4232e-01	3.8881e-01	1.3356e+00
AC090527.2	9	7918	43	21154	1.1999e-01	5.5917e-01	2.3957e-01	1.1637e+00
AC091057.6	10	7917	12	21185	8.9165e-02	2.2299e+00	8.6261e-01	5.6344e+00
AC091167.2	10	7917	18	21179	2.9605e-01	1.4862e+00	6.1262e-01	3.3974e+00
AC091167.6	4	7923	13	21184	1.0000e+00	8.2270e-01	1.9536e-01	2.6641e+00
AC091167.7	14	7913	21	21176	1.2597e-01	1.7840e+00	8.3864e-01	3.6806e+00
AC091551.1	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
AC091959.3	20	7907	72	21125	2.9064e-01	7.4216e-01	4.2790e-01	1.2329e+00
AC092017.3	5	7922	6	21191	1.8366e-01	2.2291e+00	5.3798e-01	8.7686e+00
AC092042.3	4	7923	8	21189	7.4573e-01	1.3372e+00	2.9458e-01	4.9929e+00
AC092073.1	11	7916	21	21176	4.2587e-01	1.4012e+00	6.0982e-01	3.0417e+00
AC092111.3	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
AC092143.1	68	7859	133	21064	3.8526e-02	1.3703e+00	1.0065e+00	1.8512e+00
AC092329.3	7	7920	42	21155	5.2223e-02	4.4518e-01	1.6868e-01	1.0007e+00
AC092442.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC092587.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC092647.5	6	7921	16	21181	1.0000e+00	1.0028e+00	3.2126e-01	2.6990e+00
AC092718.3	7	7920	15	21182	6.3430e-01	1.2481e+00	4.3033e-01	3.2534e+00
AC092718.8	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
AC092835.1	10	7917	23	21174	6.9692e-01	1.1628e+00	4.9377e-01	2.5416e+00
AC093155.3	4	7923	29	21168	5.1427e-02	3.6849e-01	9.4081e-02	1.0499e+00
AC093227.2	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
AC093323.1	11	7916	31	21166	1.0000e+00	9.4879e-01	4.3004e-01	1.9405e+00
AC093423.3	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
AC093512.2	14	7913	57	21140	1.8197e-01	6.5621e-01	3.3746e-01	1.1935e+00
AC093525.1	16	7911	32	21165	3.3345e-01	1.3377e+00	6.8507e-01	2.5120e+00
AC093525.2	16	7911	50	21147	6.7857e-01	8.5540e-01	4.5440e-01	1.5284e+00
AC093668.1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
AC093668.2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC093827.5	5	7922	9	21188	5.4796e-01	1.4859e+00	3.9106e-01	4.9388e+00
AC093899.2	15	7912	39	21158	8.7961e-01	1.0285e+00	5.2641e-01	1.9096e+00
AC096582.3	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
AC096887.1	9	7918	14	21183	2.3939e-01	1.7198e+00	6.5636e-01	4.2678e+00
AC097104.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC097625.1	0	7927	7	21190	2.0099e-01	0.0000e+00	0.0000e+00	1.8552e+00
AC097634.4	47	7880	67	21130	1.4192e-03	1.8809e+00	1.2660e+00	2.7750e+00
AC097636.1	5	7922	21	21176	5.0843e-01	6.3642e-01	1.8745e-01	1.7352e+00
AC097637.1	51	7876	177	21020	1.0077e-01	7.6901e-01	5.5112e-01	1.0567e+00
AC098484.3	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
AC098582.1	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
AC098588.1	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
AC098650.1	6	7921	13	21184	6.1541e-01	1.2344e+00	3.8456e-01	3.4822e+00
AC098850.3	23	7904	72	21125	5.6488e-01	8.5379e-01	5.0902e-01	1.3830e+00
AC099489.1	194	7733	496	20701	6.0349e-01	1.0470e+00	8.8048e-01	1.2412e+00
AC099811.2	4	7923	15	21182	7.9664e-01	7.1296e-01	1.7221e-01	2.2388e+00
AC099850.2	5	7922	15	21182	1.0000e+00	8.9128e-01	2.5334e-01	2.5810e+00
AC100868.1	26	7901	63	21134	7.2046e-01	1.1039e+00	6.7032e-01	1.7704e+00
AC104109.3	7	7920	7	21190	7.0251e-02	2.6754e+00	8.0050e-01	8.9410e+00
AC104151.1	4	7923	0	21197	5.4852e-03	Infinity	1.7656e+00	Infinity
AC104304.1	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
AC104389.4	5	7922	8	21189	3.5909e-01	1.6717e+00	4.3013e-01	5.7984e+00
AC104389.5	5	7922	22	21175	3.9040e-01	6.0747e-01	1.7967e-01	1.6448e+00
AC104452.1	7	7920	27	21170	4.4616e-01	6.9303e-01	2.5467e-01	1.6320e+00
AC104472.3	2	7925	23	21174	3.9736e-02	2.3233e-01	2.6519e-02	9.4064e-01
AC104532.1	2	7925	12	21185	3.7655e-01	4.4553e-01	4.8423e-02	2.0019e+00
AC104662.2	4	7923	26	21171	1.0137e-01	4.1113e-01	1.0422e-01	1.1855e+00
AC105052.1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
AC105052.3	3	7924	0	21197	2.0158e-02	Infinity	1.1051e+00	Infinity
AC106774.4	11	7916	15	21182	1.1936e-01	1.9623e+00	8.1485e-01	4.5746e+00
AC106886.5	101	7826	291	20906	5.3038e-01	9.2717e-01	7.3077e-01	1.1684e+00
AC107871.1	5	7922	5	21192	1.4838e-01	2.6750e+00	6.1544e-01	1.1624e+01
AC108488.2	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
AC108941.2	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
AC109583.3	6	7921	8	21189	2.2762e-01	2.0063e+00	5.7357e-01	6.5967e+00
AC112128.1	15	7912	50	21147	5.7668e-01	8.0185e-01	4.1794e-01	1.4522e+00
AC112504.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC113348.1	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
AC113348.2	5	7922	14	21183	1.0000e+00	9.5500e-01	2.6910e-01	2.8070e+00
AC113554.1	41	7886	77	21120	7.7451e-02	1.4260e+00	9.5070e-01	2.1114e+00
AC114490.2	15	7912	41	21156	1.0000e+00	9.7825e-01	5.0269e-01	1.8063e+00
AC114490.3	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
AC115220.1	9	7918	16	21181	3.6792e-01	1.5047e+00	5.8581e-01	3.6178e+00
AC116366.3	32	7895	58	21139	9.5820e-02	1.4772e+00	9.2748e-01	2.3150e+00
AC117378.1	3	7924	19	21178	2.2891e-01	4.2200e-01	7.9957e-02	1.4342e+00
AC117457.1	9	7918	20	21177	6.7699e-01	1.2035e+00	4.8233e-01	2.7665e+00
AC118470.1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC118549.1	16	7911	48	21149	7.7934e-01	8.9113e-01	4.7206e-01	1.5982e+00
AC118553.2	21	7906	54	21143	8.9677e-01	1.0400e+00	5.9622e-01	1.7520e+00
AC119396.1	14	7913	51	21146	3.3219e-01	7.3360e-01	3.7475e-01	1.3465e+00
AC119674.2	3	7924	13	21184	5.8113e-01	6.1692e-01	1.1271e-01	2.2459e+00
AC119676.1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
AC120057.2	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
AC120114.4	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
AC124312.1	3	7924	15	21182	4.3073e-01	5.3462e-01	9.9183e-02	1.8907e+00
AC126283.2	20	7907	56	21141	1.0000e+00	9.5492e-01	5.4238e-01	1.6175e+00
AC127029.3	23	7904	54	21143	6.0872e-01	1.1393e+00	6.6689e-01	1.8897e+00
AC129492.3	14	7913	26	21171	2.8663e-01	1.4406e+00	6.9495e-01	2.8637e+00
AC131097.2	4	7923	13	21184	1.0000e+00	8.2270e-01	1.9536e-01	2.6641e+00
AC131160.1	10	7917	28	21169	1.0000e+00	9.5498e-01	4.1367e-01	2.0266e+00
AC134669.1	6	7921	13	21184	6.1541e-01	1.2344e+00	3.8456e-01	3.4822e+00
AC134684.8	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
AC134684.9	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
AC135050.2	3	7924	15	21182	4.3073e-01	5.3462e-01	9.9183e-02	1.8907e+00
AC135068.1	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
AC135068.3	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
AC135178.2	9	7918	19	21178	5.2990e-01	1.2670e+00	5.0461e-01	2.9403e+00
AC136428.1	3	7924	11	21186	7.7080e-01	7.2920e-01	1.3060e-01	2.7613e+00
AC137834.1	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
AC138647.1	13	7914	28	21169	4.8780e-01	1.2419e+00	5.9023e-01	2.4791e+00
AC138696.1	9	7918	25	21172	1.0000e+00	9.6258e-01	3.9518e-01	2.1331e+00
AC138811.2	6	7921	22	21175	6.7108e-01	7.2910e-01	2.4177e-01	1.8550e+00
AC138894.1	19	7908	59	21138	6.1292e-01	8.6080e-01	4.8431e-01	1.4657e+00
AC139491.7	8	7919	20	21177	8.3402e-01	1.0697e+00	4.0734e-01	2.5364e+00
AC139530.2	24	7903	55	21142	5.2786e-01	1.1673e+00	6.9055e-01	1.9192e+00
AC140504.1	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
AC142391.1	7	7920	16	21181	8.1473e-01	1.1700e+00	4.0691e-01	3.0072e+00
AC144573.1	16	7911	32	21165	3.3345e-01	1.3377e+00	6.8507e-01	2.5120e+00
AC187653.1	12	7915	30	21167	8.6261e-01	1.0697e+00	4.9854e-01	2.1528e+00
AC233723.1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
AC235565.2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
AC243547.3	4	7923	1	21196	2.1456e-02	1.0700e+01	1.0587e+00	5.2550e+02
AC243967.1	5	7922	18	21179	6.4647e-01	7.4264e-01	2.1546e-01	2.0763e+00
AC244197.3	8	7919	21	21176	1.0000e+00	1.0187e+00	3.9003e-01	2.3953e+00
AC244517.10	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
AC245033.1	23	7904	61	21136	1.0000e+00	1.0083e+00	5.9511e-01	1.6544e+00
AC245748.1	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
AC253536.7	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
ACAA1	19	7908	66	21131	3.9261e-01	7.6926e-01	4.3567e-01	1.2985e+00
ACAA2	11	7916	29	21168	1.0000e+00	1.0143e+00	4.5695e-01	2.0928e+00
ACACA	55	7872	139	21058	7.4617e-01	1.0585e+00	7.5924e-01	1.4580e+00
ACACB	78	7849	288	20909	1.0925e-02	7.2150e-01	5.5366e-01	9.3094e-01
ACAD10	41	7886	102	21095	7.0658e-01	1.0752e+00	7.2868e-01	1.5609e+00
ACAD11	31	7896	57	21140	9.3904e-02	1.4561e+00	9.0790e-01	2.2956e+00
ACAD8	10	7917	47	21150	1.3488e-01	5.6839e-01	2.5595e-01	1.1405e+00
ACAD9	23	7904	51	21146	4.3564e-01	1.2065e+00	7.0324e-01	2.0120e+00
ACADL	7	7920	21	21176	1.0000e+00	8.9125e-01	3.1993e-01	2.1774e+00
ACADM	13	7914	40	21157	7.5833e-01	8.6885e-01	4.2614e-01	1.6593e+00
ACADS	17	7910	44	21153	8.8616e-01	1.0332e+00	5.5312e-01	1.8465e+00
ACADSB	16	7911	36	21161	5.3657e-01	1.1888e+00	6.1557e-01	2.1992e+00
ACADVL	34	7893	64	21133	1.1078e-01	1.4224e+00	9.0891e-01	2.1908e+00
ACAN	77	7850	212	20985	8.9434e-01	9.7093e-01	7.3711e-01	1.2677e+00
ACAP1	20	7907	50	21147	7.8881e-01	1.0698e+00	6.0284e-01	1.8311e+00
ACAP2	13	7914	56	21141	1.3626e-01	6.2012e-01	3.1093e-01	1.1490e+00
ACAP3	44	7883	137	21060	4.0316e-01	8.5803e-01	5.9592e-01	1.2144e+00
ACAT1	10	7917	26	21171	1.0000e+00	1.0285e+00	4.4237e-01	2.2057e+00
ACAT2	8	7919	14	21183	3.4165e-01	1.5285e+00	5.5535e-01	3.9060e+00
ACBD3	21	7906	51	21146	6.9228e-01	1.1013e+00	6.2882e-01	1.8652e+00
ACBD4	9	7918	37	21160	3.1939e-01	6.5008e-01	2.7576e-01	1.3723e+00
ACBD5	17	7910	48	21149	1.0000e+00	9.4695e-01	5.1020e-01	1.6778e+00
ACBD6	11	7916	15	21182	1.1936e-01	1.9623e+00	8.1485e-01	4.5746e+00
ACBD7	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
ACCS	9	7918	27	21170	8.5324e-01	8.9122e-01	3.6860e-01	1.9533e+00
ACCSL	19	7908	45	21152	6.7363e-01	1.1293e+00	6.2343e-01	1.9717e+00
ACD	29	7898	55	21142	1.4081e-01	1.4114e+00	8.6709e-01	2.2541e+00
ACE	23	7904	76	21121	4.2890e-01	8.0870e-01	4.8358e-01	1.3050e+00
ACE2	8	7919	20	21177	8.3402e-01	1.0697e+00	4.0734e-01	2.5364e+00
ACER1	15	7912	34	21163	6.3001e-01	1.1800e+00	5.9684e-01	2.2269e+00
ACER2	11	7916	24	21173	5.7114e-01	1.2259e+00	5.4182e-01	2.6010e+00
ACER3	0	7927	18	21179	5.9074e-03	0.0000e+00	0.0000e+00	6.0787e-01
ACHE	25	7902	94	21103	1.4812e-01	7.1029e-01	4.3731e-01	1.1148e+00
ACIN1	35	7892	102	21095	7.0130e-01	9.1720e-01	6.0558e-01	1.3599e+00
ACKR1	16	7911	41	21156	8.8202e-01	1.0436e+00	5.4633e-01	1.9017e+00
ACKR2	9	7918	46	21151	9.3694e-02	5.2263e-01	2.2481e-01	1.0813e+00
ACKR3	24	7903	61	21136	8.0812e-01	1.0522e+00	6.2691e-01	1.7142e+00
ACKR4	10	7917	26	21171	1.0000e+00	1.0285e+00	4.4237e-01	2.2057e+00
ACLY	41	7886	119	21078	7.2177e-01	9.2090e-01	6.2876e-01	1.3248e+00
ACMSD	3	7924	21	21176	1.6541e-01	3.8181e-01	7.2892e-02	1.2791e+00
ACO1	18	7909	70	21127	1.8647e-01	6.8693e-01	3.8473e-01	1.1670e+00
ACO2	44	7883	117	21080	1.0000e+00	1.0056e+00	6.9360e-01	1.4352e+00
ACOD1	15	7912	27	21170	2.2575e-01	1.4865e+00	7.3461e-01	2.8974e+00
ACOT1	10	7917	17	21180	2.7928e-01	1.5737e+00	6.4365e-01	3.6408e+00
ACOT11	29	7898	68	21129	5.6808e-01	1.1409e+00	7.1146e-01	1.7880e+00
ACOT12	24	7903	51	21146	3.6370e-01	1.2592e+00	7.4067e-01	2.0851e+00
ACOT13	5	7922	18	21179	6.4647e-01	7.4264e-01	2.1546e-01	2.0763e+00
ACOT2	14	7913	48	21149	4.7658e-01	7.7955e-01	3.9671e-01	1.4385e+00
ACOT4	9	7918	29	21168	7.1778e-01	8.2969e-01	3.4535e-01	1.8012e+00
ACOT6	11	7916	14	21183	7.1391e-02	2.1025e+00	8.6335e-01	4.9880e+00
ACOT7	21	7906	71	21126	4.1146e-01	7.9037e-01	4.6089e-01	1.3024e+00
ACOT8	13	7914	40	21157	7.5833e-01	8.6885e-01	4.2614e-01	1.6593e+00
ACOT9	4	7923	13	21184	1.0000e+00	8.2270e-01	1.9536e-01	2.6641e+00
ACOX1	17	7910	45	21152	1.0000e+00	1.0102e+00	5.4174e-01	1.8012e+00
ACOX2	30	7897	60	21137	1.9317e-01	1.3383e+00	8.3270e-01	2.1095e+00
ACOX3	51	7876	99	21098	6.5861e-02	1.3800e+00	9.6344e-01	1.9558e+00
ACOXL	18	7909	40	21157	5.5465e-01	1.2037e+00	6.4916e-01	2.1502e+00
ACP1	1	7926	15	21182	8.7173e-02	1.7817e-01	4.2355e-03	1.1585e+00
ACP2	12	7915	27	21170	5.9284e-01	1.1887e+00	5.4829e-01	2.4280e+00
ACP4	18	7909	67	21130	2.2474e-01	7.1778e-01	4.0109e-01	1.2231e+00
ACP5	18	7909	41	21156	5.6002e-01	1.1743e+00	6.3461e-01	2.0919e+00
ACP6	15	7912	24	21173	1.4771e-01	1.6725e+00	8.1538e-01	3.3234e+00
ACP7	16	7911	58	21139	3.5950e-01	7.3715e-01	3.9525e-01	1.3007e+00
ACPP	12	7915	31	21166	8.6563e-01	1.0352e+00	4.8388e-01	2.0743e+00
ACR	15	7912	64	21133	1.2774e-01	6.2600e-01	3.3110e-01	1.1118e+00
ACRBP	21	7906	47	21150	4.9655e-01	1.1952e+00	6.7824e-01	2.0407e+00
ACRV1	8	7919	20	21177	8.3402e-01	1.0697e+00	4.0734e-01	2.5364e+00
ACSBG1	36	7891	93	21104	8.4329e-01	1.0353e+00	6.8362e-01	1.5378e+00
ACSBG2	20	7907	50	21147	7.8881e-01	1.0698e+00	6.0284e-01	1.8311e+00
ACSF2	24	7903	69	21128	8.1630e-01	9.2989e-01	5.5830e-01	1.5000e+00
ACSF3	35	7892	69	21128	1.5114e-01	1.3580e+00	8.7656e-01	2.0701e+00
ACSL1	18	7909	52	21145	8.9317e-01	9.2546e-01	5.0918e-01	1.6095e+00
ACSL3	28	7899	48	21149	7.0041e-02	1.5618e+00	9.4280e-01	2.5423e+00
ACSL4	11	7916	32	21165	1.0000e+00	9.1909e-01	4.1774e-01	1.8722e+00
ACSL5	20	7907	66	21131	4.6743e-01	8.0984e-01	4.6466e-01	1.3538e+00
ACSL6	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
ACSM1	21	7906	48	21149	5.8800e-01	1.1703e+00	6.6517e-01	1.9938e+00
ACSM2A	20	7907	49	21148	7.8654e-01	1.0917e+00	6.1426e-01	1.8721e+00
ACSM2B	27	7900	67	21130	7.2862e-01	1.0779e+00	6.6218e-01	1.7098e+00
ACSM3	22	7905	29	21168	1.6948e-02	2.0315e+00	1.1115e+00	3.6632e+00
ACSM4	26	7901	41	21156	3.8878e-02	1.6980e+00	9.9650e-01	2.8452e+00
ACSM5	24	7903	69	21128	8.1630e-01	9.2989e-01	5.5830e-01	1.5000e+00
ACSM6	9	7918	21	21176	6.8630e-01	1.1462e+00	4.6195e-01	2.6119e+00
ACSS1	31	7896	88	21109	8.3687e-01	9.4176e-01	6.0374e-01	1.4341e+00
ACSS2	13	7914	45	21152	4.6306e-01	7.7214e-01	3.8192e-01	1.4574e+00
ACSS3	21	7906	48	21149	5.8800e-01	1.1703e+00	6.6517e-01	1.9938e+00
ACTA1	14	7913	34	21163	7.4696e-01	1.1012e+00	5.4565e-01	2.1082e+00
ACTA2	11	7916	36	21161	6.2580e-01	8.1682e-01	3.7484e-01	1.6413e+00
ACTB	25	7902	74	21123	7.3484e-01	9.0309e-01	5.4926e-01	1.4394e+00
ACTBL2	6	7921	28	21169	2.5057e-01	5.7267e-01	1.9384e-01	1.4104e+00
ACTC1	13	7914	40	21157	7.5833e-01	8.6885e-01	4.2614e-01	1.6593e+00
ACTG1	66	7861	172	21025	8.8374e-01	1.0263e+00	7.5974e-01	1.3725e+00
ACTG2	17	7910	32	21165	2.6065e-01	1.4215e+00	7.3989e-01	2.6391e+00
ACTL10	8	7919	29	21168	5.7949e-01	7.3742e-01	2.9115e-01	1.6542e+00
ACTL6A	16	7911	19	21178	2.0946e-02	2.2543e+00	1.0836e+00	4.6302e+00
ACTL6B	17	7910	56	21141	5.1169e-01	8.1137e-01	4.4168e-01	1.4180e+00
ACTL7A	23	7904	62	21135	1.0000e+00	9.9195e-01	5.8607e-01	1.6254e+00
ACTL7B	23	7904	42	21155	1.6197e-01	1.4657e+00	8.4081e-01	2.4954e+00
ACTL8	35	7892	67	21130	1.1833e-01	1.3986e+00	9.0098e-01	2.1374e+00
ACTL9	15	7912	38	21159	8.7747e-01	1.0556e+00	5.3914e-01	1.9657e+00
ACTN1	38	7889	72	21125	8.6519e-02	1.4133e+00	9.2715e-01	2.1240e+00
ACTN2	31	7896	78	21119	7.4750e-01	1.0630e+00	6.7692e-01	1.6323e+00
ACTN3	40	7887	102	21095	7.7748e-01	1.0489e+00	7.0807e-01	1.5274e+00
ACTN4	56	7871	131	21066	4.1000e-01	1.1441e+00	8.2037e-01	1.5778e+00
ACTR10	8	7919	43	21154	8.1681e-02	4.9698e-01	2.0175e-01	1.0700e+00
