gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
RAPGEF4	1	7699	16	20838	5.5221e-02	1.6917e-01	4.0372e-03	1.0893e+00
RAPGEF5	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
RAPGEFL1	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
RAPH1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RAPSN	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RARA	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RARB	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RARG	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RARRES1	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
RARRES3	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
RARS	3	7697	13	20841	5.8185e-01	6.2483e-01	1.1421e-01	2.2747e+00
RARS2	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
RARSP1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RASA1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
RASA2	7	7693	15	20839	6.3221e-01	1.2641e+00	4.3585e-01	3.2953e+00
RASA3	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
RASAL1	7	7693	19	20835	1.0000e+00	9.9780e-01	3.5434e-01	2.4799e+00
RASAL2	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
RASAL3	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
RASEF	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
RASGEF1A	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
RASGEF1B	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
RASGEF1C	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
RASGRF1	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
RASGRF2	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
RASGRP1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RASGRP2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RASGRP3	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
RASGRP4	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RASIP1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RASL10B	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RASL11A	3	7697	0	20854	1.9604e-02	Infinity	1.1193e+00	Infinity
RASL11B	3	7697	1	20853	6.2561e-02	8.1265e+00	6.5244e-01	4.2565e+02
RASL12	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RASSF1	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
RASSF2	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
RASSF3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RASSF4	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
RASSF6	6	7694	16	20838	1.0000e+00	1.0156e+00	3.2539e-01	2.7336e+00
RASSF8	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
RASSF9	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
RAVER2	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
RAX	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RB1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RB1CC1	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
RBAK	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
RBBP5	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RBBP6	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
RBBP8	4	7696	23	20831	1.9468e-01	4.7073e-01	1.1830e-01	1.3784e+00
RBBP8NL	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
RBBP9	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
RBCK1	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
RBFOX1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBFOX2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RBFOX3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBKS	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
RBL1	2	7698	19	20835	8.5138e-02	2.8489e-01	3.2169e-02	1.1814e+00
RBL2	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RBM11	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
RBM14	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RBM14-RBM4	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RBM15	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
RBM17	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBM18	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
RBM19	8	7692	23	20831	1.0000e+00	9.4196e-01	3.6411e-01	2.1825e+00
RBM20	4	7696	11	20843	1.0000e+00	9.8483e-01	2.2864e-01	3.3248e+00
RBM23	9	7691	24	20830	1.0000e+00	1.0156e+00	4.1527e-01	2.2644e+00
RBM25	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBM26	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
RBM28	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
RBM34	5	7695	8	20846	3.5541e-01	1.6931e+00	4.3564e-01	5.8724e+00
RBM39	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBM41	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBM42	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBM43	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
RBM44	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
RBM45	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
RBM46	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBM47	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
RBM48	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RBM4B	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RBM5	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RBM6	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RBMS1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RBMS2	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
RBMS3	0	7700	0	20854	NaN	NaN	NaN	NaN
RBMX	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RBMY1J	0	7700	0	20854	NaN	NaN	NaN	NaN
RBP1	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
RBP2	3	7697	0	20854	1.9604e-02	Infinity	1.1193e+00	Infinity
RBP3	1	7699	13	20841	1.3167e-01	2.0823e-01	4.9029e-03	1.3868e+00
RBP7	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
RBPJ	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RBPJL	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
RBPMS2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
RBSN	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
RC3H1	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
RC3H2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RCAN1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
RCAN3	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
RCBTB1	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
RCBTB2	5	7695	13	20841	1.0000e+00	1.0417e+00	2.9067e-01	3.1149e+00
RCC1	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
RCC1L	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
RCC2	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
RCCD1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
RCHY1	5	7695	4	20850	6.5854e-02	3.3865e+00	7.2874e-01	1.7069e+01
RCL1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RCN2	6	7694	8	20846	2.2513e-01	2.0321e+00	5.8090e-01	6.6818e+00
RCN3	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
RCOR1	0	7700	0	20854	NaN	NaN	NaN	NaN
RCOR3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RCSD1	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
RCVRN	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
RD3L	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
RDH11	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RDH12	6	7694	6	20848	9.8612e-02	2.7095e+00	7.2412e-01	1.0139e+01
RDH16	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
RDH8	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
RDM1	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
RDX	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
REC114	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
REC8	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RECK	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
RECQL	1	7699	16	20838	5.5221e-02	1.6917e-01	4.0372e-03	1.0893e+00
RECQL5	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
REELD1	4	7696	4	20850	2.2368e-01	2.7091e+00	5.0446e-01	1.4547e+01
REEP1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
REEP2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
REEP3	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
REEP4	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
REEP5	3	7697	0	20854	1.9604e-02	Infinity	1.1193e+00	Infinity
REG1A	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
REG1B	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
REG3G	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
REG4	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
REL	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
RELA	0	7700	0	20854	NaN	NaN	NaN	NaN
RELB	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RELCH	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RELN	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
RELT	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
REM2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
REN	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
RENBP	0	7700	0	20854	NaN	NaN	NaN	NaN
REPS1	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
REPS2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RERE	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
RERG	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RERGL	3	7697	10	20844	1.0000e+00	8.1243e-01	1.4361e-01	3.1566e+00
RESP18	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
REST	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RET	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RETN	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RETNLB	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RETREG1	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
RETREG3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RETSAT	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
REV1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
REV3L	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
REXO4	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
REXO5	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
RFC1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
RFC2	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
RFC3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RFC5	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
RFESD	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
RFK	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RFLNB	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
RFPL1	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
RFPL2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RFPL4A	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
RFPL4AL1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
RFT1	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
RFTN1	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
RFTN2	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
RFWD3	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
RFX1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RFX2	0	7700	0	20854	NaN	NaN	NaN	NaN
RFX3	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RFX6	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
RFX7	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
RFX8	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
RFXAP	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RGCC	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
RGL1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RGL2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RGL3	5	7695	17	20837	8.1195e-01	7.9644e-01	2.2964e-01	2.2499e+00
RGMA	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RGMB	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RGN	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RGPD1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RGPD2	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
RGPD3	17	7683	37	20817	4.4536e-01	1.2449e+00	6.5691e-01	2.2685e+00
RGPD4	23	7677	36	20818	5.4749e-02	1.7324e+00	9.7947e-01	3.0070e+00
RGPD8	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
RGR	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
RGS1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RGS10	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RGS11	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RGS12	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
RGS13	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
RGS14	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
RGS16	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
RGS17	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RGS18	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RGS2	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
RGS20	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RGS22	3	7697	21	20833	1.6459e-01	3.8664e-01	7.3826e-02	1.2955e+00
RGS3	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
RGS4	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
RGS5	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
RGS6	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
RGS7BP	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RGS8	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
RGS9	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
RGSL1	9	7691	23	20831	8.4394e-01	1.0598e+00	4.3143e-01	2.3789e+00
RHAG	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
RHBDD1	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
RHBDD2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RHBDF1	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
RHBDF2	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
RHBDL1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RHBDL2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RHBDL3	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RHBG	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
RHCE	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RHCG	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
RHD	6	7694	12	20842	5.9564e-01	1.3544e+00	4.1692e-01	3.9011e+00
RHEBL1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RHEX	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
RHO	0	7700	10	20844	7.1677e-02	0.0000e+00	0.0000e+00	1.2080e+00
RHOBTB1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
RHOBTB3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RHOD	1	7699	13	20841	1.3167e-01	2.0823e-01	4.9029e-03	1.3868e+00
RHOF	4	7696	4	20850	2.2368e-01	2.7091e+00	5.0446e-01	1.4547e+01
RHOH	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RHOJ	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
RHOQ	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RHOT1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
RHOT2	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
RHOU	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RHOXF1	0	7700	0	20854	NaN	NaN	NaN	NaN
RHOXF1-AS1	0	7700	0	20854	NaN	NaN	NaN	NaN
RHOXF1P1	0	7700	0	20854	NaN	NaN	NaN	NaN
RHOXF1P3	0	7700	0	20854	NaN	NaN	NaN	NaN
RHOXF2	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RHPN1	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
RHPN2	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RIBC1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RIBC2	9	7691	10	20844	6.5926e-02	2.4391e+00	8.7660e-01	6.6818e+00
RIC1	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
RIC3	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
RICTOR	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
RIDA	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RIF1	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
RIIAD1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RILPL1	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
RILPL2	7	7693	3	20851	5.5679e-03	6.3249e+00	1.4432e+00	3.7907e+01
RIMBP2	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
RIMBP3	0	7700	0	20854	NaN	NaN	NaN	NaN
RIMKLB	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RIMS1	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
RIMS2	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
RIN2	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
RIN3	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
RINT1	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
RIOK1	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
RIOK3	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
RIOX2	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
RIPK1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
RIPK2	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
RIPK4	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RIPOR2	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
RIPOR3	14	7686	34	20820	7.4534e-01	1.1154e+00	5.5268e-01	2.1353e+00
RIPPLY3	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
RIT2	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
RLBP1	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
RLIM	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
RLN1	1	7699	16	20838	5.5221e-02	1.6917e-01	4.0372e-03	1.0893e+00
RLN2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
RMDN1	0	7700	13	20841	2.6050e-02	0.0000e+00	0.0000e+00	8.8833e-01
RMDN2	11	7689	15	20839	1.1824e-01	1.9875e+00	8.2531e-01	4.6335e+00
RMDN3	6	7694	6	20848	9.8612e-02	2.7095e+00	7.2412e-01	1.0139e+01
RMI1	5	7695	18	20836	8.1418e-01	7.5217e-01	2.1822e-01	2.1030e+00
RMND1	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
RMND5A	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
RMND5B	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
RNASE1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
RNASE10	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
RNASE2	0	7700	0	20854	NaN	NaN	NaN	NaN
RNASE3	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
RNASE7	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
RNASE8	3	7697	1	20853	6.2561e-02	8.1265e+00	6.5244e-01	4.2565e+02
RNASE9	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
RNASEH1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
RNASEH2A	5	7695	5	20849	1.4633e-01	2.7093e+00	6.2334e-01	1.1773e+01
RNASEH2B	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
